v_id,lng,lat,type,voltage,frequency,wkt_srid_4326
17352,-90.52372309,37.84341123,substation,,,SRID=4326;POINT(-90.5237230863393 37.8434112260915)
5584,-80.43507993,43.42309835,station,,,SRID=4326;POINT(-80.4350799306137 43.4230983541389)
30148,-88.84237715,37.87623743,joint,,60,SRID=4326;POINT(-88.8423771497677 37.8762374292252)
28659,-84.38887417,35.94591663,merge,,,SRID=4326;POINT(-84.3888741719227 35.9459166259796)
12488,-70.59655553,43.66593679,sub_station,,,SRID=4326;POINT(-70.5965555265412 43.6659367876657)
23785,-76.81177761,35.30808366,joint,230000,60,SRID=4326;POINT(-76.8117776057656 35.3080836553513)
24885,-61.17269592,45.8744428,joint,,,SRID=4326;POINT(-61.172695917609 45.8744428015629)
1033,-82.37774329,31.24625516,sub_station,,,SRID=4326;POINT(-82.3777432852977 31.246255159491)
6585,-93.09595899,41.57229095,sub_station,,,SRID=4326;POINT(-93.0959589853308 41.57229095261)
17053,-92.48354876,39.42449132,substation,,,SRID=4326;POINT(-92.4835487640913 39.4244913185478)
9902,-79.08054909,33.81465445,substation,,,SRID=4326;POINT(-79.0805490932305 33.8146544453056)
1011,-87.93263059,41.62485229,station,,,SRID=4326;POINT(-87.9326305862297 41.6248522879216)
4935,-68.36473391,45.40408975,sub_station,,,SRID=4326;POINT(-68.3647339077823 45.4040897521238)
16987,-94.48266654,40.09949684,substation,,,SRID=4326;POINT(-94.4826665353757 40.0994968393216)
9319,-81.56442809,33.9134908,sub_station,,,SRID=4326;POINT(-81.5644280921468 33.9134908021762)
28930,-87.41774557,40.5647757,merge,,,SRID=4326;POINT(-87.4177455657278 40.5647756990003)
4987,-71.7759062,42.36030696,substation,345000;115000;69000,,SRID=4326;POINT(-71.7759062017327 42.360306959083)
16454,-79.83117842,43.55295286,substation,,,SRID=4326;POINT(-79.8311784221812 43.5529528550466)
759,-88.27489301,41.39103855,substation,,,SRID=4326;POINT(-88.2748930073617 41.3910385459572)
8236,-84.61918639,33.51876754,sub_station,,,SRID=4326;POINT(-84.6191863875215 33.5187675423525)
19224,-78.76688698,35.88979631,joint,230000,,SRID=4326;POINT(-78.7668869801354 35.8897963072202)
24740,-82.42644325,42.90040751,joint,,,SRID=4326;POINT(-82.4264432455923 42.9004075147357)
22291,-78.70011368,42.90951202,joint,,,SRID=4326;POINT(-78.7001136779308 42.909512018895)
23780,-77.18735469,34.8562275,joint,230000,60,SRID=4326;POINT(-77.1873546920608 34.8562275028419)
2829,-104.760326,39.51048476,substation,,,SRID=4326;POINT(-104.760326043264 39.5104847639694)
2610,-81.35615191,40.78013221,substation,,,SRID=4326;POINT(-81.3561519097882 40.7801322077961)
14382,-72.93389385,45.57849976,substation,,,SRID=4326;POINT(-72.9338938516436 45.5784997591811)
15733,-103.5727253,37.98971969,substation,,,SRID=4326;POINT(-103.572725285098 37.9897196853388)
27567,-71.06632822,42.39323682,joint,345000,60,SRID=4326;POINT(-71.0663282200175 42.3932368189784)
24895,-83.03975058,42.57105608,joint,,,SRID=4326;POINT(-83.0397505785084 42.5710560756737)
8482,-100.834554,31.8704789,sub_station,,,SRID=4326;POINT(-100.834553976892 31.8704789018974)
28954,-77.86212318,35.78081469,merge,,,SRID=4326;POINT(-77.8621231787991 35.7808146884695)
29138,-96.6367731,43.60376357,merge,,,SRID=4326;POINT(-96.6367731004155 43.6037635661421)
27841,-119.5464992,39.56404901,joint,,,SRID=4326;POINT(-119.546499226388 39.5640490079986)
7277,-82.64318746,31.55255665,sub_station,,,SRID=4326;POINT(-82.6431874557873 31.552556652893)
8747,-114.0412154,41.3345421,station,,,SRID=4326;POINT(-114.041215448207 41.3345421003528)
30501,-121.3464723,38.7495173,joint,230000,,SRID=4326;POINT(-121.346472332965 38.7495173025521)
22874,-102.4108606,34.1599078,joint,230000;120000,60,SRID=4326;POINT(-102.410860566826 34.1599077974713)
402,-84.51040841,39.16486819,station,,,SRID=4326;POINT(-84.5104084067617 39.1648681877584)
3305,-78.76027582,42.90004506,sub_station,,,SRID=4326;POINT(-78.7602758188512 42.9000450615294)
29559,-76.69564186,37.16473865,merge,,,SRID=4326;POINT(-76.6956418649823 37.1647386450279)
23188,-97.46130792,32.41132387,joint,345000,60,SRID=4326;POINT(-97.4613079226874 32.4113238724859)
6901,-78.5458952,35.39581878,substation,,,SRID=4326;POINT(-78.5458952015952 35.395818783851)
29265,-99.49186665,20.09328946,merge,,,SRID=4326;POINT(-99.4918666541591 20.0932894587894)
18048,-73.91155449,43.03974842,joint,230000;115000;115000,60,SRID=4326;POINT(-73.9115544938979 43.0397484194452)
14707,-95.08905548,29.69199994,substation,138000;12000,60,SRID=4326;POINT(-95.08905547662 29.6919999358423)
27999,-104.6635397,39.012929,joint,,,SRID=4326;POINT(-104.663539663838 39.0129289990451)
761,-79.82099505,43.26201256,substation,,,SRID=4326;POINT(-79.820995053319 43.2620125603846)
5728,-76.4560782,41.76933013,substation,,,SRID=4326;POINT(-76.4560781961536 41.7693301308297)
23346,-83.0106837,42.77962827,joint,345000,60,SRID=4326;POINT(-83.0106837010286 42.7796282700422)
18880,-82.11867594,38.96801101,joint,,,SRID=4326;POINT(-82.1186759376765 38.9680110133941)
18279,-80.04306395,34.70605201,joint,,,SRID=4326;POINT(-80.0430639459806 34.7060520060443)
19990,-66.84372348,46.05950568,joint,230000,,SRID=4326;POINT(-66.8437234753289 46.059505677912)
25178,-122.1246082,47.3528895,joint,230000,60,SRID=4326;POINT(-122.1246082166 47.3528895003845)
9173,-88.60129105,40.10717355,station,,,SRID=4326;POINT(-88.6012910474488 40.107173553279)
9119,-83.68988816,33.83120785,sub_station,,,SRID=4326;POINT(-83.6898881643369 33.8312078485211)
712,-112.0166253,41.12469641,station,,,SRID=4326;POINT(-112.016625299591 41.1246964141388)
29280,-97.41460135,20.35450328,merge,,,SRID=4326;POINT(-97.4146013502133 20.3545032831228)
29013,-81.05023774,33.95888666,merge,,,SRID=4326;POINT(-81.0502377374785 33.9588866590642)
3995,-92.78114775,45.03017528,station,,,SRID=4326;POINT(-92.7811477546711 45.0301752750498)
9288,-87.42686162,39.92523835,substation,,,SRID=4326;POINT(-87.4268616170965 39.9252383530769)
18141,-81.99778758,33.41344405,joint,115000;230000,,SRID=4326;POINT(-81.9977875837674 33.4134440533529)
9520,-123.8293196,45.45792356,station,,,SRID=4326;POINT(-123.829319626604 45.4579235637844)
10282,-89.66779566,33.01210679,station,,,SRID=4326;POINT(-89.667795655315 33.0121067934281)
21025,-122.7416078,53.84259329,joint,,,SRID=4326;POINT(-122.741607804997 53.8425932889417)
4303,-68.73884307,47.87844633,substation,,,SRID=4326;POINT(-68.7388430679809 47.8784463317356)
28851,-102.3286949,31.83714396,merge,345000;138000;345000,,SRID=4326;POINT(-102.328694850629 31.8371439602535)
21755,-94.35178822,56.38111658,joint,230000,,SRID=4326;POINT(-94.3517882192347 56.381116581505)
22817,-78.568589,35.93487028,joint,230000;115000,60,SRID=4326;POINT(-78.5685890015631 35.9348702820459)
23938,-90.4860085,29.85494049,joint,230000,60,SRID=4326;POINT(-90.4860084987799 29.8549404861166)
10281,-89.93630324,32.93193923,substation,,,SRID=4326;POINT(-89.9363032434633 32.931939226117)
2536,-87.46616864,41.58549508,station,,,SRID=4326;POINT(-87.4661686432034 41.5854950840095)
8380,-93.64881027,47.2617308,substation,230000,60,SRID=4326;POINT(-93.6488102729528 47.2617308004694)
2648,-114.3968461,32.76850797,substation,,,SRID=4326;POINT(-114.396846145718 32.7685079665528)
160,-79.35067022,43.65418861,substation,,,SRID=4326;POINT(-79.3506702197702 43.6541886094125)
8905,-84.89153582,34.01521944,substation,,,SRID=4326;POINT(-84.8915358192099 34.0152194400309)
23537,-84.50456163,34.31480729,joint,,,SRID=4326;POINT(-84.5045616267624 34.3148072879765)
6696,-79.43962099,35.73681754,sub_station,,,SRID=4326;POINT(-79.439620988372 35.7368175401944)
6274,-96.66180177,43.58965777,substation,,,SRID=4326;POINT(-96.6618017744165 43.5896577668988)
2982,-74.37692281,40.3003807,station,,,SRID=4326;POINT(-74.3769228052223 40.3003806954303)
4167,-82.6510413,28.05952556,substation,230000,60,SRID=4326;POINT(-82.6510412995667 28.059525559286)
7219,-92.87055317,34.29805356,sub_station,,,SRID=4326;POINT(-92.8705531692438 34.2980535617573)
4230,-96.95247461,18.88516767,sub_station,,,SRID=4326;POINT(-96.9524746099343 18.8851676738191)
17396,-113.9400942,51.09525025,substation,,,SRID=4326;POINT(-113.940094201884 51.0952502527106)
2077,-85.65374685,39.61316453,station,,,SRID=4326;POINT(-85.6537468502433 39.6131645349453)
6080,-78.69650909,42.90658606,sub_station,,,SRID=4326;POINT(-78.6965090853827 42.9065860625271)
28941,-85.41262343,38.39130024,merge,,,SRID=4326;POINT(-85.4126234286031 38.3913002382535)
30002,-121.9861051,37.49856222,joint,,,SRID=4326;POINT(-121.986105147052 37.4985622214567)
13475,-96.95109773,30.18410754,substation,,,SRID=4326;POINT(-96.9510977312873 30.1841075385324)
17087,-93.06349569,39.78772191,substation,,,SRID=4326;POINT(-93.0634956911858 39.7877219101079)
18653,-87.1258529,37.36555401,joint,,,SRID=4326;POINT(-87.125852902177 37.3655540093496)
13850,-112.6253716,33.67330312,substation,,,SRID=4326;POINT(-112.625371622636 33.673303119475)
2291,-96.63171975,43.60053569,substation,,,SRID=4326;POINT(-96.6317197545174 43.6005356882381)
17848,-95.27945766,32.95865537,substation,,,SRID=4326;POINT(-95.2794576620619 32.9586553683642)
6829,-82.36125705,31.9788289,sub_station,,,SRID=4326;POINT(-82.3612570455713 31.9788288972602)
2759,-88.20818798,41.62202328,substation,,,SRID=4326;POINT(-88.2081879762416 41.6220232798097)
